172.06,229.12,55.417,105.88,-200,745.45,1.3316,2.6994
97.993,220.57,51.82,99.932,-200,745.45,2.2509,4.5517
221.37,416.32,48.722,94.489,-200,546.67,1.8806,2.7354
225.53,418.94,46.067,89.679,-200,546.67,1.8576,2.6865
225.53,418.94,43.777,85.453,-200,546.67,1.8576,2.6865
225.53,418.94,41.783,81.727,-200,546.67,1.8576,2.6865
225.53,418.94,41.85,72.61,-200,683.33,1.8576,2.6865
225.53,418.94,18.58,61.737,-200,683.33,1.8576,2.6865
225.53,418.94,18.568,75.029,-200,683.33,1.8576,2.6865
225.53,418.94,18.773,80.957,-200,745.45,1.8576,2.6865
171.35,278.36,18.463,82.842,9.424,683.33,1.6246,2.2826
194.73,266.34,17.736,80.973,9.209,630.77,1.3678,2.5862
211.24,248.24,16.77,75.629,9.296,372.73,1.1752,1.8912
200.42,258.3,15.508,66.038,9.812,234.29,1.2888,1.9161
203.02,260.65,13.827,49.778,10.474,234.29,1.2838,1.9881
207.38,264.85,11.433,7.7323,10.704,234.29,1.2771,2.1156
208.85,265.17,4.7167,5.4244,10.511,234.29,1.2697,2.1972
204.75,264.62,3.3957,5.0902,10.536,234.29,1.2924,2.2443
206.62,263.23,2.7952,3.2836,11.012,234.29,1.274,2.2172
201.49,257.03,2.8538,3.5731,11.603,227.78,1.2756,2.2561
204.26,261.12,3.2286,4.1683,11.927,227.78,1.2784,2.2087
203.02,259.52,3.1614,4.0357,12.225,227.78,1.2783,2.2219
201.37,256.38,2.6029,3.6872,12.984,227.78,1.2732,2.2173
200.03,255.97,2.6166,3.1306,13.808,227.78,1.2796,2.2323
199.28,254.08,1.8684,2.3112,14.486,227.78,1.275,2.2382
199.78,255.69,2.0107,2.4256,15.21,227.78,1.2799,2.2174
198.99,254.63,1.5987,1.7416,16.108,227.78,1.2796,2.1526
198.44,253.98,1.997,2.0805,19.365,221.62,1.2799,2.3039
199.73,255.58,1.7778,2.218,21.954,221.62,1.2797,2.2925
198.01,253.9,1.7402,2.1592,21.126,227.78,1.2822,2.068
197.71,253.86,1.6977,2.1609,21.011,221.62,1.284,2.057
193.92,249.04,1.8272,2.2442,20.726,630.77,1.2842,2.1465
199.02,257.43,1.8136,2.2874,21.106,227.78,1.2934,2.2021
197.05,253.62,1.8782,2.3921,20.982,221.62,1.2871,1.8366
198.03,254.48,1.6546,2.3378,17.776,221.62,1.2851,1.891
195.02,251.54,1.6023,2.3281,14.714,221.62,1.2898,1.5661
196.05,252.04,1.557,2.3228,13.532,221.62,1.2856,1.6885
195.17,251.23,1.2886,1.883,12.87,227.78,1.2872,1.6235
197.88,255.02,1.6792,2.2072,12.643,221.62,1.2888,1.5757
196.26,252.8,1.7118,2.2735,12.436,221.62,1.2881,1.6549
196.26,252.34,1.7778,2.2871,12.069,221.62,1.2858,1.6222
197.35,254.03,1.6884,2.1888,11.627,227.78,1.2872,1.7333
200.76,258.73,1.7516,2.2058,11.109,227.78,1.2887,1.8898
195.92,251.86,1.5713,1.9936,10.533,227.78,1.2855,1.9725
