226.93,287.95,2.8567,1.537,17.242,256.25,1.2689,2.3462
232.08,289.68,2.83,1.5813,17.667,264.52,1.2482,2.2877
234.32,290.22,2.5838,1.4443,18.902,256.25,1.2386,2.2523
231.38,286.43,2.525,1.4644,19.569,256.25,1.2379,2.2902
233.38,289.41,2.5684,1.6272,19.547,256.25,1.2401,2.2545
234.6,290.65,2.946,2.2708,19.569,256.25,1.2389,2.2521
232,289.19,2.7014,2.4916,19.528,256.25,1.2465,2.2724
229.81,287.39,3.016,2.7499,19.51,256.25,1.2505,2.2715
228.78,286.23,4.0252,3.082,18.894,256.25,1.2511,2.2551
226.17,283.28,4.0977,3.1591,18.017,256.25,1.2525,2.2857
228.92,284.81,3.8622,2.9611,18.045,256.25,1.2441,2.2572
226.67,283.24,3.4511,2.6026,18.194,256.25,1.2496,2.2825
220.8,281.12,3.9423,3.1377,17.727,256.25,1.2732,2.3564
225.63,283.93,5.0198,4.4886,17.51,256.25,1.2584,2.3081
231.08,287.23,5.3868,5.031,17.905,256.25,1.243,2.2634
231.84,288.35,5.3025,4.8501,18.415,256.25,1.2438,2.2678
235.12,291.97,5.3119,4.8171,18.219,256.25,1.2418,2.2352
238.27,295.89,5.1767,4.5313,17.735,264.52,1.2418,2.219
235.6,293.85,3.6039,3.6716,17.139,264.52,1.2472,2.2395
233.47,289.49,2.6786,3.1914,17.72,264.52,1.2399,2.2184
228.69,285.29,2.8035,3.1746,18.321,264.52,1.2475,2.2482
233.62,289.87,3.2115,3.4369,18.782,256.25,1.2408,2.2647
233.51,288.97,3.2761,3.5062,19.701,256.25,1.2375,2.2698
231.65,287.85,2.818,2.94,20.815,256.25,1.2426,2.2755
229.95,287.42,2.4298,2.0639,22.574,256.25,1.2499,2.2966
228.15,285.56,2.7487,2.1686,22.442,256.25,1.2517,2.2773
229.25,285.94,2.7543,2.1493,21.289,256.25,1.2472,2.2768
227.37,283.58,2.3617,1.8359,20.742,256.25,1.2472,2.2087
228.55,285.86,1.7869,1.4815,20.09,248.48,1.2508,2.208
224.79,283.21,1.4278,1.2272,19.147,256.25,1.2599,2.2386
