181.9,318.8,11.919,33.661,-200,683.33,1.7526,2.1239
190.12,249.65,24.959,34.265,-200,210.26,1.3132,2.5028
202.51,240.39,24.684,36.818,10.653,200,1.187,2.3001
188.4,263.44,23.034,34.84,14.919,683.33,1.3983,2.1618
211.52,300.31,21.789,33.753,20.975,264.52,1.4198,1.7454
139.61,234.44,21.01,33.361,25.325,683.33,1.6793,2.9689
160.56,216.46,21.508,24.912,23.284,205,1.3482,2.6918
173.93,240.12,21.341,25.736,22.938,372.73,1.3805,2.4511
171.34,231.6,18.951,26.388,23.886,195.24,1.3517,2.3491
166.06,223.35,17.859,24.992,22.694,190.7,1.345,2.3961
163.21,219.73,9.3017,7.7431,22.304,190.7,1.3463,2.401
163,218.95,4.0188,6.9969,23.241,190.7,1.3432,2.4043
164.56,220.19,3.5215,6.4799,22.264,190.7,1.3381,2.3908
165.71,221.45,2.959,3.7997,20.443,190.7,1.3363,2.3849
167.51,223.42,3.353,3.3266,20.831,195.24,1.3337,2.383
168.17,224.79,4.3033,4.3313,22.06,195.24,1.3367,2.3663
169.23,225.67,5.2864,5.4235,23.912,195.24,1.3335,2.3902
170.81,226.32,6.1486,6.2874,23.451,200,1.325,2.3965
173.44,229.46,6.9884,7.0599,22.15,200,1.323,2.3726
175.91,232.1,7.1998,7.1666,21.415,205,1.3194,2.3735
179.86,236.16,7.4485,7.505,20.487,205,1.313,2.3573
183.07,239.26,7.359,7.5138,19.516,210.26,1.307,2.3484
185.89,242.01,7.3073,7.5254,18.892,215.79,1.3019,2.3389
185.55,241.36,7.2933,7.3455,18.267,215.79,1.3007,2.3369
188.03,244.92,7.7246,7.8202,18.262,215.79,1.3026,2.3434
189.38,245.77,8.6374,8.7617,17.496,221.62,1.2978,2.341
193.11,249.38,9.9036,10.188,15.03,221.62,1.2914,2.3372
196.72,252.76,62.494,13.833,12.681,227.78,1.2849,2.3224
201.64,258.31,64.101,16.346,11.034,234.29,1.2811,2.314
207.34,263.9,65.762,18.41,10.875,234.29,1.2728,2.3042
212.04,269.27,67.816,20.99,12.531,241.18,1.2699,2.2998
0,219.76,70.587,24.197,14.18,248.48,0,0
221.31,278.03,74.138,26.828,15.184,256.25,1.2563,1.7228
225.76,283,76.797,28.75,15.271,264.52,1.2536,1.4893
235.65,292.19,79.005,30.909,16.711,273.33,1.2399,1.3849
250.11,304.72,82.369,33.762,18.344,292.86,1.2183,1.3819
266.22,310.72,85.706,36.61,19.758,315.38,1.1671,1.3309
265.81,315.39,30.031,27.203,23.301,328,1.1865,1.3789
268.52,324.82,30.397,27.431,23.261,328,1.2097,1.4054
290.36,338.23,28.876,26.762,20.033,341.67,1.1649,1.3415
300.84,348.63,25.469,25.075,17.533,356.52,1.1588,1.3256
305.99,358.12,23.575,23.375,16.175,356.52,1.1704,1.3378
316.41,362.52,21.808,20.187,15.982,356.52,1.1457,1.3059
320.24,369.55,17.442,15.395,13.541,356.52,1.154,1.3158
315.5,370.59,11.322,11.342,11.608,356.52,1.1746,1.34
326.61,371.52,10.467,10.666,11.263,356.52,1.1375,1.2929
321.57,366.43,12.067,11.921,10.436,356.52,1.1395,1.296
310.62,358.42,16.481,16.07,10.894,341.67,1.1539,1.3196
300.54,346.84,19.34,18.532,12.844,341.67,1.154,1.3195
294.9,341.7,21.938,19.72,14.026,328,1.1587,1.3249
290.22,339.95,25.06,21.135,15.676,315.38,1.1714,1.3542
274.92,324.53,25.379,21.415,15.521,303.7,1.1805,1.4296
272.51,324.09,25.007,21.415,15.526,683.33,1.1893,1.3877
262.75,319.97,24.724,20.955,16.577,273.33,1.2178,1.4237
251.5,307.66,24.389,21.062,20.215,264.52,1.2233,1.5066
244.65,300.06,23.24,20.725,18.788,256.25,1.2265,1.4665
236.78,292.06,21.094,19.21,22.609,248.48,1.2335,1.8256
230.87,288.1,19.747,18.715,22.428,248.48,1.2479,1.8198
225.9,283.15,16.584,16.403,21.607,241.18,1.2534,1.6102
221.46,278.2,13.581,13.315,19.021,241.18,1.2562,1.847
216.28,273.06,11.263,11.083,15.65,241.18,1.2625,2.0225
214.84,271.53,8.4787,8.4686,13.826,241.18,1.2639,2.0898
215.39,272.48,6.2878,6.7753,12.955,241.18,1.2651,2.232
212.57,267.96,4.3947,4.844,12.357,234.29,1.2606,2.2832
211.51,267.31,4.0589,4.3384,12.126,241.18,1.2638,2.3178
215.35,273.06,6.9328,7.413,13.256,241.18,1.268,2.2858
213.77,269.19,11.277,11.818,15.405,248.48,1.2593,2.3343
219.29,275.55,15.214,14.431,17.52,256.25,1.2565,2.1683
224.42,280.82,20.476,17.387,18.228,264.52,1.2513,1.7571
234.55,292.22,22.931,19.454,19.018,282.76,1.2459,1.5822
246.14,303.6,24.955,20.913,22.484,292.86,1.2334,1.3958
254.41,305.01,26.666,22.567,25.007,315.38,1.1989,1.3507
270.34,313.64,26.132,21.854,23.417,315.38,1.1601,1.2945
270.29,320.07,24.787,21,20.859,328,1.1842,1.3685
280.08,327.61,22.462,19.136,18.048,328,1.1697,1.3478
288.56,335.69,19.084,17.166,15.696,328,1.1633,1.3352
291.04,338.26,16.106,15.846,14.671,341.67,1.1623,1.3323
296.21,345.18,12.426,12.867,14.548,341.67,1.1653,1.3377
301.74,348.39,10.359,9.8279,12.529,341.67,1.1546,1.323
298.95,347.64,7.203,7.1914,10.457,341.67,1.1629,1.3325
302.19,349.45,7.8988,8.7629,10.669,328,1.1564,1.3246
300.4,347.11,10.108,10.666,12.23,328,1.1555,1.3203
294.45,341.26,12.59,12.424,13.221,315.38,1.159,1.328
287.87,335.59,16.941,15.679,13.968,315.38,1.1658,1.3395
277.02,320.97,19.272,16.541,13.587,303.7,1.1587,1.3249
273.64,321.44,21.764,18.005,12.819,282.76,1.1747,1.3529
268.71,319.48,23.234,18.962,13.569,273.33,1.1889,1.3648
252.96,305.43,23.596,19.47,13.571,264.52,1.2074,1.5174
249.99,308.69,23.365,19.035,14.088,256.25,1.2348,1.4202
240.67,297.67,23.379,19.343,15.591,248.48,1.2369,1.7625
231.89,288.65,23.605,20.868,15.823,241.18,1.2448,1.954
225.6,280.87,22.562,20.687,17.037,234.29,1.245,2.2469
219.97,278.94,20.61,19.399,19.135,234.29,1.2681,1.9882
209.93,267.59,20.169,20.27,18.845,227.78,1.2747,2.3235
204.48,261.74,17.787,17.438,16.755,221.62,1.28,2.297
200.56,259.56,15.916,16.132,13.859,215.79,1.2942,2.3288
195.2,255.01,13.556,14.021,11.525,215.79,1.3064,2.33
189.5,244.19,10.865,11.999,11.528,210.26,1.2887,2.3622
