0,191.65,95.382,72.527,4.147,282.76,0,0
168.26,283.97,99.516,86.288,4.123,132.26,1.6877,2.8749
179.71,357.17,99.274,84.209,3.97,151.85,1.9875,2.4249
0,204.16,95.311,84.614,3.728,205,0,0
0,195.63,89.905,79.352,3.464,210.26,0,0
195.1,385.89,85.854,74.831,3.478,205,1.9779,2.8034
196.43,348.52,77.414,66.99,3.764,186.36,1.7743,2.2681
177.01,374.01,76.972,72.856,3.829,410,2.1129,3.3617
149.31,309.63,75.673,74.533,3.679,282.76,2.0737,3.6386
161.56,299.67,59.379,74.22,3.765,205,1.8548,3.3547
205.8,260.99,30.718,73.05,3.91,160.78,1.2682,2.4099
131.32,211.2,28.283,64.497,4.068,745.45,1.6083,3.4891
135.3,202.35,54.354,69.102,4.639,683.33,1.4956,3.0013
126.61,207,67.403,56.992,5.359,264.52,1.6349,3.7907
130.18,205.39,67.28,47.781,6.63,683.33,1.5777,2.8346
160.38,224.52,75.078,39.522,7.847,745.45,1.4,3.3466
0,132.89,66.076,39.004,7.501,195.24,0,0
0,150.75,66.174,38.885,6.445,410,0,0
146.64,197.5,65.785,38.755,6.479,170.83,1.3468,2.982
0,145.44,65.606,39.331,6.779,683.33,0,0
105.83,258.21,68.381,44.079,5.776,683.33,2.4399,4.6371
132.83,208.7,66.455,43.996,4.623,745.45,1.5712,2.6597
129.35,191.85,59.496,38.022,4.508,264.52,1.4831,3.0615
123.29,217.41,45.532,32.596,5.717,683.33,1.7634,3.094
162.45,256.28,58.247,39.581,6.464,683.33,1.5776,2.3379
139.01,223.22,45.121,33.897,5.749,200,1.6058,2.5709
150.53,224.71,44.838,34.202,5.079,683.33,1.4929,2.4419
121.54,202.24,58.848,42.215,4.957,683.33,1.664,3.5191
0,141.28,60.046,41.774,4.876,683.33,0,0
139.06,235.94,69.226,48.506,4.628,683.33,1.6967,3.1691
124.61,260.37,67.179,46.577,4.185,273.33,2.0895,2.976
0,138.34,71.622,47.639,4.039,205,0,0
150.73,210.97,68.949,46.439,4.515,118.84,1.3996,2.3769
0,132.1,70.572,49.262,5.623,683.33,0,0
138.74,238.17,65.389,45.815,6.585,273.33,1.7166,2.9642
0,157.92,64.635,59.348,6.343,200,0,0
119.15,195.4,64.923,58.197,5.509,683.33,1.6399,4.544
141.47,243.44,58.263,52.383,5.389,210.26,1.7208,2.6754
124.01,219.77,65.218,54.304,5.459,115.49,1.7722,3.3487
128.13,324.32,56.884,45.852,5.245,683.33,2.5312,2.6115
129.53,245.79,64.508,51.209,5.763,410,1.8976,2.9635
153.67,223.18,57.467,47.481,6.749,167.35,1.4524,2.1579
0,173.85,57.443,46.535,7.507,630.77,0,0
128.54,214.6,57.789,46.832,7.342,410,1.6694,3.4795
0,148.14,59.286,46.83,6.008,683.33,0,0
147.04,238.05,59.39,31.801,5.493,273.33,1.6189,4.1287
118.04,220.43,62.879,32.777,5.746,264.52,1.8674,3.1052
146.38,249.39,62.266,32.736,5.471,186.36,1.7037,3.8303
151.4,219.91,47.632,29.467,4.307,410,1.4525,3.512
131.01,227.96,47.657,29.318,3.467,410,1.74,3.0946
177.09,254.26,15.778,13.415,3.797,210.26,1.4358,2.6339
143.44,220.89,16.412,16.588,4.784,683.33,1.54,3.1879
133.71,236.96,15.268,17.556,5.283,130.16,1.7722,3.3792
132.57,224.53,15.385,22.699,4.842,264.52,1.6937,3.2947
137.26,214.63,18.36,26.604,4.234,195.24,1.5637,2.3172
125.77,197.97,18.022,27.799,4.264,410,1.574,3.8465
127.41,246.86,13.909,30.872,4.177,292.86,1.9375,3.6863
148.74,277.77,45.962,35.186,3.767,683.33,1.8675,3.416
173.45,279.48,46.337,42.673,3.747,205,1.6113,2.3548
136.93,267.15,60.886,52.6,3.988,745.45,1.951,2.6705
131.66,196.12,63.543,52.299,3.866,210.26,1.4895,2.4719
